Titre;date_sortie;duree;genre1;genre2;genre3;réalisateur_1;réalisateur_2;actor_1;actor 2;actor 3;note_presse;note spectators;link;link realisator;Scenar;nationality 1;nationality 2;distributor;nominations;budget;language;box-office;real awards;first actor awards;Second actor awards
Habit;16 février 2022; 1h 20min ;Comédie;Drame;Thriller;Janell Shirtcliff;NA;Bella Thorne;Andreja Pejić;Gavin Rossdale;NA;1,7;https://www.allocine.fr/film/fichefilm_gen_cfilm=281647.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=527500.html;Libby Mintz;U.S.A.;NA;NA;0;-;Anglais;NA;0;0;NA
Halloween Kills;20 octobre 2021; 1h 46min ;Epouvante-horreur;NA;NA;David Gordon Green;NA;Jamie Lee Curtis;Judy Greer;Andi Matichak;2,2;2,3;https://www.allocine.fr/film/fichefilm_gen_cfilm=268969.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=34559.html;Scott Teems;U.S.A.;NA;Universal Pictures International France;1           ;-;Anglais;391 549 entrées;2;2;0
Hand Rolled Cigarette;3 décembre 2022; 1h 40min ;Drame;NA;NA;NA;NA;Ka Tung Lam;Singh Hartihan Bitto;Tony Ho;NA;NA;https://www.allocine.fr/film/fichefilm_gen_cfilm=296784.html;NA;NA;Hong-Kong;NA;NA;0;-;Cantonais;NA;NA;0;0
Handigang;2 mai 2022; 1h 30min ;Drame;NA;NA;Stéphanie Pillonca;NA;Alessandra Sublet;Théo Curin;Bruno Wolkowitch;NA;3,5;https://www.allocine.fr/film/fichefilm_gen_cfilm=289314.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=425586.html;Marine Gacem;France;NA;TF1;      ;-;Français;NA;0;NA;NA
Hannes;9 février 2022; 1h 31min ;Drame;NA;NA;Hans Steinbichler;NA;Leonard Scheicher;Johannes Nussbaum;Hannelore Elsner;NA;2,4;https://www.allocine.fr/film/fichefilm_gen_cfilm=265729.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=185328.html;NA;Allemagne;NA;NA;0;-;Allemand;NA;1;1;NA
Hansel et Gretel, agents secrets;23 septembre 2021; 1h 43min ;Aventure;Animation;Comédie;Aleksey Tsitsilin;NA;Alyson Leigh Rosenfeld;Courtney Shaw;NA;NA;3,1;https://www.allocine.fr/film/fichefilm_gen_cfilm=290663.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=732643.html;Analisa LaBianco;Russie;U.S.A.;NA;0;-;Anglais;NA;1;0;NA
Happier Than Ever: Lettre d'amour à Los Angeles;3 septembre 2021; 1h 05min ;Concert;NA;NA;Robert Rodriguez;Patrick Osborne;Billie Eilish;Finneas O'Connell;Gustavo Dudamel;NA;3,6;https://www.allocine.fr/film/fichefilm_gen_cfilm=294703.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=8762.html;NA;U.S.A.;NA;NA;0;-;Anglais;NA;3;0;0
Happily;10 février 2022; 1h 36min ;Comédie;Romance;Thriller;BenDavid Grabinski;NA;Kerry Bishe;Joel McHale;Al Madrigal;NA;2,0;https://www.allocine.fr/film/fichefilm_gen_cfilm=272058.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=245573.html;BenDavid Grabinski;U.S.A.;NA;NA;0;-;Anglais;NA;0;0;3
Harcelés;26 mai 2021; 1h 30min ;Drame;Thriller;NA;Olivier Barma;NA;Claire Keim;Bruno Salomone;Carole Weyers;NA;3,1;https://www.allocine.fr/film/fichefilm_gen_cfilm=284419.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=202964.html;Germinal Alvarez;France;NA;6ter;0;-;Français;NA;0;0;0
Harry & Meghan : désillusion au palais;2 juin 2022; 1h 30min ;Biopic;Drame;Romance;Menhaj Huda;NA;Jordan Dean;Sydney Morton;Keegan Connor Tracy;NA;2,8;https://www.allocine.fr/film/fichefilm_gen_cfilm=291529.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=142158.html;Scarlett Lacey;U.S.A.;NA;NA;0;-;Anglais;NA;3;0;0
Haseen Dillruba : Beauté envoûtante;24 octobre 2022; 2h 15min ;Policier;Romance;Thriller;Vinil Mathew;NA;Tapsee Pannu;Vikrant Massey;Harshvardhan Rane;NA;2,7;https://www.allocine.fr/film/fichefilm_gen_cfilm=290906.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=927604.html;Kanika Dhillon;Inde;NA;NA;0;-;Hindi;NA;NA;0;NA
Haters;2 décembre 2021; 1h 30min ;Comédie;NA;NA;Stéphane Marelli;NA;Kev Adams;Estéban;Clara Joly;1,5;1,2;https://www.allocine.fr/film/fichefilm_gen_cfilm=298510.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=422744.html;Romuald Boulanger;France;NA;NA;0;-;Français;NA;0;0;1
Haut et Fort;17 novembre 2021; 1h 42min ;Drame;Musical;NA;Nabil Ayouch;NA;Ismail Adouab;Anas Basbousi;Meriem Nekkach;3,2;3,0;https://www.allocine.fr/film/fichefilm_gen_cfilm=262188.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=27699.html;Nabil Ayouch;Maroc;France;Ad Vitam;1         11            ;-;Arabe;21 627 entrées;6;NA;NA
He Who Lives In Hidden Lakes;10 août 2022; 1h 36min ;Aventure;Fantastique;NA;Zach Lona;NA;Kevin K. Gomez;Sarah Kopp;Lucas Lona;NA;NA;https://www.allocine.fr/film/fichefilm_gen_cfilm=295755.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=942307.html;NA;U.S.A.;NA;NA;0;-;Anglais;NA;NA;NA;NA
Heart Parade;15 juin 2022; 1h 48min ;Comédie;Romance;NA;Filip Zylber;NA;Anna Próchniak;Michal Czernecki;Iwo Rajski;NA;2,4;https://www.allocine.fr/film/fichefilm_gen_cfilm=305014.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=852239.html;Wiktor Piatkowski;Pologne;NA;NA;0;-;Polonais;NA;NA;0;0
Here Today;7 décembre 2021; 1h 33min ;Comédie;NA;NA;Billy Crystal;NA;Billy Crystal;Tiffany Haddish;Sharon Stone;NA;2,6;https://www.allocine.fr/film/fichefilm_gen_cfilm=277040.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=20902.html;Billy Crystal;U.S.A.;NA;NA;0;-;Anglais;NA;4;4;1
Hero Mode;2 août 2022; 1h 28min ;Comédie;NA;NA;A.J. Tesler;NA;Mira Sorvino;Chris Carpenter;Sean Astin;NA;2,2;https://www.allocine.fr/film/fichefilm_gen_cfilm=275672.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=223991.html;NA;U.S.A.;NA;NA;0;-;Anglais;NA;0;2;4
Heroes - The Battle at Lake Changjin;27 juillet 2022; 2h 56min ;Action;Drame;Guerre;Chen Kaige;Dante Lam;Jing Wu;Jackson Yee;Duan Yihong;NA;2,8;https://www.allocine.fr/film/fichefilm_gen_cfilm=296922.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=1349.html;Huang Jianxin;Chine;NA;NA;0;-;Chinois;NA;2;0;NA
Hikikomori;24 novembre 2021; 1h 15min ;Comédie dramatique;Fantastique;NA;Sophie Attelann;NA;Coline Chantrel;Karine Ventalon;Gigi Ledron;NA;3,2;https://www.allocine.fr/film/fichefilm_gen_cfilm=271179.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=748568.html;Sophie Attelann;France;NA;Cinéma Saint-André des Arts;0;-;Français;68 entrées;NA;NA;0
Hilda et le Roi de la montagne;30 décembre 2021; 1h 25min ;Aventure;Animation;Comédie;Andy Coyle;NA;Bella Ramsey;Ameerah Falzon-Ojo;Oliver Nelson (II);NA;3,5;https://www.allocine.fr/film/fichefilm_gen_cfilm=298784.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=921486.html;Luke Pearson;U.S.A.;Grande-Bretagne;NA;0;-;Anglais;NA;NA;0;0
Histoires inédites;17 septembre 2021; 1h 50min ;Drame;Romance;NA;Abhishek Chaubey;Saket Chaudhary;Kunal Kapoor;Zoya Hussain;Abhishek Banerjee;NA;2,9;https://www.allocine.fr/film/fichefilm_gen_cfilm=295584.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=169276.html;Piyush Gupta;Inde;NA;NA;0;-;Hindi;NA;1;0;NA
Hit The Road;27 avril 2022; 1h 33min ;Drame;NA;NA;Panah Panahi;NA;Hassan Madjooni;Pantea Panahiha;Rayan Sarlak;4,0;3,5;https://www.allocine.fr/film/fichefilm_gen_cfilm=293472.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=935822.html;Panah Panahi;Iran;NA;Pyramide Distribution;3            ;-;Perse, Anglais;77 129 entrées;NA;NA;0
Hitman & Bodyguard 2;30 juin 2021; 1h 57min ;Action;Comédie;NA;Patrick Hughes (II);NA;Ryan Reynolds;Samuel L. Jackson;Salma Hayek;2,8;2,7;https://www.allocine.fr/film/fichefilm_gen_cfilm=264612.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=155255.html;Brandon Murphy;U.S.A.;NA;Metropolitan FilmExport;0;-;Anglais;270 010 entrées;1;5;4
Holy Emy;22 mars 2023; 1h 51min ;Drame;Fantastique;NA;Araceli Lemos;NA;Abigael Loma;Hasmine Kilip;Irene Inglesi;3,3;2,3;https://www.allocine.fr/film/fichefilm_gen_cfilm=281260.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=898771.html;Araceli Lemos;Grèce;France;Utopie Films;0;-;Grec, Anglais, Autre;NA;NA;NA;NA
Home;9 novembre 2022; 1h 40min ;Drame;NA;NA;Franka Potente;NA;Jake McLaughlin;Aisling Franciosi;Kathy Bates;NA;3,6;https://www.allocine.fr/film/fichefilm_gen_cfilm=274316.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=18840.html;Franka Potente;Allemagne;Pays-Bas;Bac Films;0;-;Anglais;NA;0;0;0
Homebound;5 avril 2023; 1h 11min ;Drame;Epouvante-horreur;NA;Sebastian Godwin;NA;Tom Goodman-Hill;Aisling Loftus;Raffiella Chapman;NA;1,8;https://www.allocine.fr/film/fichefilm_gen_cfilm=300741.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=637373.html;Sebastian Godwin;Grande-Bretagne;NA;NA;0;-;Anglais;NA;0;0;0
Homunculus;22 avril 2021; 1h 55min ;Epouvante-horreur;Thriller;NA;Takashi Shimizu;NA;Gô Ayano;Ryô Narita;Yukino Kishii;3,0;2,4;https://www.allocine.fr/film/fichefilm_gen_cfilm=290889.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=87165.html;Takashi Shimizu;Japon;NA;NA;0;-;Japonais;NA;9;0;0
Honey Girls;19 octobre 2021; Famille, Musical;Famille;Musical;NA;Trey Fanjoy;NA;Ashanti;Frankie McNellis;Chris Gauthier;NA;NA;https://www.allocine.fr/film/fichefilm_gen_cfilm=295168.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=809294.html;Mike Mariano;U.S.A.;NA;NA;0;-;Anglais;NA;0;0;NA
Honsla Rakh;15 octobre 2021; 2h 25min ;Comédie;Romance;NA;Amarjit Singh;NA;Diljit Dosanjh;Sonam Bajwa;Shehnaaz Kaur Gill;NA;2,9;https://www.allocine.fr/film/fichefilm_gen_cfilm=296859.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=865345.html;NA;Inde;NA;Friday Entertainment;0;-;Autre;NA;NA;0;0
Hors de la mort;21 janvier 2022; 1h 36min ;Action;Thriller;NA;Mike Burns;NA;Jaime King;Bruce Willis;Lala Kent;NA;1,3;https://www.allocine.fr/film/fichefilm_gen_cfilm=284338.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=472567.html;NA;U.S.A.;NA;NA;1           ;-;Anglais;NA;0;0;1
Hostage Game;21 octobre 2021; 1h 31min ;Action;Thriller;NA;Jon Keeyes;NA;Tyrese Gibson;John Malkovich;Holly Taylor;NA;1,7;https://www.allocine.fr/film/fichefilm_gen_cfilm=292635.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=160740.html;Mickey Solis;U.S.A.;NA;NA;0;-;Anglais;NA;0;0;1
Hotel on the Koppies;28 juillet 2022; 1h 16min ;Drame;NA;NA;Charlie Vundla;NA;Moopi Mothibeli;Zethu Dlomo-Mphahlele;Celeste Khumalo;NA;NA;https://www.allocine.fr/film/fichefilm_gen_cfilm=305376.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=646757.html;NA;Afrique du Sud;NA;NA;0;-;Zulu, Anglais, Dialecte africain;NA;NA;NA;NA
Hôtel Transylvanie : changements monstres;14 janvier 2022; 1h 38min ;Animation;Comédie;Famille;Derek Drymon;Jennifer Kluska;Serge Faliu;Brian Hull;Mélody Dubos;2,7;3,0;https://www.allocine.fr/film/fichefilm_gen_cfilm=251348.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=102286.html;Genndy Tartakovsky;U.S.A.;NA;NA;0;-;Anglais;NA;0;0;NA
House of Gucci;24 novembre 2021; 2h 37min ;Biopic;Drame;NA;Ridley Scott;NA;Lady Gaga;Adam Driver;Al Pacino;2,9;3,6;https://www.allocine.fr/film/fichefilm_gen_cfilm=278661.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=258.html;Roberto Bentivegna;U.S.A.;Canada;Universal Pictures International France;1         6            ;-;Anglais;791 006 entrées;30;2;1
Hridayam;26 janvier 2022; 2h 52min ;Romance;NA;NA;Vineeth Sreenivasan;NA;Pranav Mohanlal;Kalyani Priyadarshan;Darshana Rajendran;NA;3,0;https://www.allocine.fr/film/fichefilm_gen_cfilm=300032.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=747518.html;Vineeth Sreenivasan;Inde;NA;Friday Entertainment;0;-;Autre;NA;NA;NA;NA
Hygiène sociale;21 novembre 2022; 1h 15min ;Drame;Historique;NA;Denis Côté;NA;Maxim Gaudette;Larissa Corriveau;Eléonore Loiselle;NA;2,4;https://www.allocine.fr/film/fichefilm_gen_cfilm=290368.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=177025.html;Denis Côté;Canada;NA;NA;0;-;Français;NA;2;0;NA
Hyperland;1 décembre 2022; 1h 47min ;Drame;Science Fiction;Thriller;Mario Sixtus;NA;Lorna Ishema;Samuel Schneider;Maximilian Pekrul;NA;2,9;https://www.allocine.fr/film/fichefilm_gen_cfilm=280386.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=734474.html;Mario Sixtus;Allemagne;NA;NA;0;-;Allemand;NA;NA;NA;NA
Hypnotique;27 octobre 2021; 1h 28min ;Epouvante-horreur;Thriller;NA;Matt Angel;Suzanne Coote;Kate Siegel;Jason O'Mara;Dule Hill;NA;1,8;https://www.allocine.fr/film/fichefilm_gen_cfilm=290837.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=411539.html;Matt Angel;U.S.A.;NA;NA;0;-;Anglais;NA;0;0;0
Hytte;18 octobre 2021; 1h 16min ;Drame;NA;NA;Jean-Louis Schuller;NA;Luc Schiltz;Ingrid Liavaag;Mike Tock;NA;2,9;https://www.allocine.fr/film/fichefilm_gen_cfilm=295543.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=450058.html;Jean-Louis Schuller;Luxembourg;NA;NA;0;-;Français, Anglais;NA;0;0;NA
I Care A Lot;25 octobre 2022; 1h 58min ;Comédie;Thriller;NA;J Blakeson;NA;Rosamund Pike;Eiza Gonzalez;Dianne Wiest;3,0;2,8;https://www.allocine.fr/film/fichefilm_gen_cfilm=274143.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=252396.html;J Blakeson;U.S.A.;NA;NA;      ;-;Anglais;NA;4;1;0
I Comete;20 avril 2022; 2h 07min ;Drame;NA;NA;Pascal Tagnati;NA;Jean-Christophe Folly;Pascal Tagnati;Cédric Appietto;4,0;2,3;https://www.allocine.fr/film/fichefilm_gen_cfilm=280134.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=703876.html;Pascal Tagnati;France;NA;New Story;1           ;-;Français;7 211 entrées;1;0;1
I Love America;11 mars 2022; 1h 42min ;Comédie;Romance;NA;Lisa Azuelos;NA;Sophie Marceau;Djanis Bouzyani;Colin Woodell;1,6;2,1;https://www.allocine.fr/film/fichefilm_gen_cfilm=294066.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=56255.html;Lisa Azuelos;France;NA;NA;0;-;Français, Anglais;NA;1;3;0
I Missed You;7 novembre 2022; 1h 40min ;Comédie;Drame;Romance;Mag Hsu;Chih-Yen Hsu;Eve Ai;Kang Ren Wu;Meng-Po Fu;NA;2,8;https://www.allocine.fr/film/fichefilm_gen_cfilm=294562.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=855106.html;Mag Hsu;Taïwan;NA;NA;0;-;Chinois;NA;NA;NA;NA
I See You;22 juin 2020; 1h 38min ;Policier;Drame;Thriller;Adam Randall;NA;Helen Hunt;Jon Tenney;Judah Lewis;NA;3,4;https://www.allocine.fr/film/fichefilm_gen_cfilm=256827.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=662813.html;Devon Graye;U.S.A.;NA;L'atelier d'images;1           ;-;Anglais;NA;0;3;0
I’m Your Man;22 juin 2022; 1h 45min ;Comédie;Drame;Romance;Maria Schrader;NA;Maren Eggert;Dan Stevens;Sandra Hüller;3,1;3,7;https://www.allocine.fr/film/fichefilm_gen_cfilm=286320.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=30209.html;Maria Schrader;Allemagne;NA;Haut et Court;1         10            ;-;Allemand;34 270 entrées;1;1;0
Icare;30 mars 2022; 1h 16min ;Animation;NA;NA;Carlo Vogele;NA;Camille Cottin;Niels Schneider;Féodor Atkine;3,7;3,9;https://www.allocine.fr/film/fichefilm_gen_cfilm=296976.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=397954.html;Carlo Vogele;Luxembourg;Belgique;Bac Films;0;-;Français;85 238 entrées;8;2;2
Ice Road;4 août 2021; 1h 49min ;Action;Thriller;NA;Jonathan Hensleigh;NA;Liam Neeson;Laurence Fishburne;Holt McCallany;2,8;2,4;https://www.allocine.fr/film/fichefilm_gen_cfilm=281467.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=40999.html;Jonathan Hensleigh;U.S.A.;NA;Metropolitan FilmExport;0;-;Anglais;80 624 entrées;0;1;4
Ida Red;6 décembre 2021; 1h 56min ;Action;Policier;Thriller;John Swab;NA;Melissa Leo;Frank Grillo;Josh Hartnett;NA;2,5;https://www.allocine.fr/film/fichefilm_gen_cfilm=286076.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=779027.html;John Swab;U.S.A.;NA;NA;0;-;Anglais;NA;0;6;0
Idylle sur une île;6 avril 2021; 1h 31min ;Romance;NA;NA;Christine Luby;NA;Saskia Hampele;Liam McIntyre;Lynn Gilmartin;NA;1,9;https://www.allocine.fr/film/fichefilm_gen_cfilm=291287.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=928696.html;NA;Australie;NA;NA;0;-;Anglais;NA;NA;0;0
Ikkat;20 juillet 2021; 2h 05min ;Comédie;Romance;NA;Esham Khan;Haseen Khan;Nagabhushana;Bhoomi Shetty;Imran Pasha;NA;NA;https://www.allocine.fr/film/fichefilm_gen_cfilm=294644.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=939196.html;NA;Inde;NA;NA;0;-;-;NA;NA;NA;NA
Il buco;4 mai 2022; 1h 33min ;Drame;NA;NA;Michelangelo Frammartino;NA;Paolo Cossi;Jacopo Elia;Denise Trombin;4,0;3,3;https://www.allocine.fr/film/fichefilm_gen_cfilm=293098.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=98235.html;Michelangelo Frammartino;Italie;France;Les Films du Losange;1         3            ;-;Italien;11 082 entrées;NA;NA;NA
Il Divin Codino : L'art du but par Roberto Baggio;26 mai 2021; 1h 31min ;Biopic;Drame;NA;Letizia Lamartire;NA;Andrea Arcangeli;Valentina Bellè;Thomas Trabacchi;NA;2,9;https://www.allocine.fr/film/fichefilm_gen_cfilm=283423.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=847022.html;Ludovica Rampoldi;Italie;NA;NA;0;-;Italien;NA;NA;NA;0
Il est Elle;1 novembre 2021; 1h 30min ;Drame;NA;NA;Clément Michel;NA;Odile Vuillemin;Jonathan Zaccaï;Andréa Furet;NA;3,0;https://www.allocine.fr/film/fichefilm_gen_cfilm=285417.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=99128.html;Catherine Ramberg;France;NA;TF1;      ;-;Français;NA;8;0;2
Il est trop bien;29 août 2021; 1h 28min ;Comédie;Romance;NA;Mark Waters;NA;Addison Rae;Tanner Buchanan;Rachael Leigh Cook;NA;2,4;https://www.allocine.fr/film/fichefilm_gen_cfilm=236830.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=31367.html;R. Lee Fleming Jr;U.S.A.;NA;NA;0;-;Anglais;NA;6;NA;0
Il faut sauver la maison de Noël;4 novembre 2022; 1h 29min ;Romance;NA;NA;John Stimpson;NA;Katie Leclerc;Brent Bailey;Cindy Lentol;NA;3,1;https://www.allocine.fr/film/fichefilm_gen_cfilm=309266.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=99644.html;Megan Freels Johnston;U.S.A.;NA;TF1;0;-;Anglais;NA;0;0;0
Ils s'aiment... enfin presque !;18 avril 2022; 1h 30min ;Comédie;NA;NA;Hervé Brami;NA;Muriel Robin;Pierre Arditi;Carole Bouquet;2,7;1,9;https://www.allocine.fr/film/fichefilm_gen_cfilm=295891.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=416085.html;NA;France;NA;TF1;0;-;Français;NA;0;4;3
Ils sont vivants;23 février 2022; 1h 52min ;Comédie dramatique;Romance;NA;Jérémie Elkaïm;NA;Marina Foïs;Seear Kohi;Laetitia Dosch;3,4;3,1;https://www.allocine.fr/film/fichefilm_gen_cfilm=57512.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=25796.html;Jérémie Elkaïm;France;NA;Memento Distribution;4            ;-;Français;44 692 entrées;2;1;NA
Illusions Perdues;20 octobre 2021; 2h 30min ;Drame;Historique;NA;Xavier Giannoli;NA;Benjamin Voisin;Cécile de France;Vincent Lacoste;4,0;4,3;https://www.allocine.fr/film/fichefilm_gen_cfilm=273621.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=22258.html;Xavier Giannoli;France;NA;Gaumont Distribution;8         16            ;-;Français;985 810 entrées;2;1;10
Impardonnable;10 décembre 2021; 1h 52min ;Drame;Thriller;NA;Nora Fingscheidt;NA;Sandra Bullock;Vincent D'Onofrio;Jon Bernthal;3,3;3,9;https://www.allocine.fr/film/fichefilm_gen_cfilm=199458.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=669183.html;Peter Craig;U.S.A.;NA;NA;0;-;Anglais;NA;NA;6;1
In for a Murder;19 octobre 2021; 1h 45min ;Policier;Drame;NA;Piotr Mularuk;NA;Anna Smolowik;Pawel Domagala;Szymon Bobrowski;NA;2,6;https://www.allocine.fr/film/fichefilm_gen_cfilm=296655.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=418765.html;Piotr Mularuk;Pologne;NA;NA;0;-;Polonais;NA;NA;NA;NA
Indemnity;1 juin 2022; 2h 10min ;Action;Thriller;NA;Travis Taute;NA;Jarrid Geduld;Gail Mabalane;André Jacobs;NA;1,9;https://www.allocine.fr/film/fichefilm_gen_cfilm=294899.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=775277.html;Travis Taute;Afrique du Sud;NA;NA;0;-;Anglais, Afrikaans;NA;NA;0;NA
Inexorable;6 avril 2022; 1h 39min ;Thriller;NA;NA;Fabrice Du Welz;NA;Benoît Poelvoorde;Alba Gaia Bellugi;Mélanie Doutey;3,3;2,9;https://www.allocine.fr/film/fichefilm_gen_cfilm=286122.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=95081.html;Joséphine Hopkins;France;Belgique;The Jokers / Les Bookmakers;1           ;-;Français;24 632 entrées;4;4;0
Infinite;3 octobre 2021; 1h 46min ;Action;Science Fiction;Thriller;Antoine Fuqua;NA;Mark Wahlberg;Chiwetel Ejiofor;Sophie Cookson;NA;2,4;https://www.allocine.fr/film/fichefilm_gen_cfilm=254621.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=26888.html;Ian Shorr;U.S.A.;NA;NA;3            ;-;Anglais;NA;5;11;1
Injustice;20 octobre 2021; 1h 16min ;Action;Animation;Fantastique;Matt Peters;NA;Justin Hartley;Anson Mount;Laura Bailey;NA;2,9;https://www.allocine.fr/film/fichefilm_gen_cfilm=292922.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=776855.html;Ernie Altbacker;U.S.A.;NA;NA;0;-;Anglais;NA;0;0;0
Inmersión;11 novembre 2022; 1h 22min ;Drame;Thriller;NA;NA;NA;Alfredo Castro;Consuelo Carreño;Alex Quevedo;NA;3,0;https://www.allocine.fr/film/fichefilm_gen_cfilm=302960.html;NA;NA;Chili;Mexique;NA;0;-;Espagnol;NA;NA;0;NA
Inside Ted : Dans la tête du serial killer;31 janvier 2023; 1h 40min ;Biopic;Policier;Thriller;Amber Sealey;NA;Elijah Wood;Luke Kirby;Robert Patrick;NA;2,8;https://www.allocine.fr/film/fichefilm_gen_cfilm=284773.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=438318.html;NA;U.S.A.;NA;NA;1           ;-;Anglais;NA;0;1;1
Instinct maternel;15 avril 2022; 1h 32min ;Epouvante-horreur;Thriller;NA;John Lee;NA;Ilana Glazer;Justin Theroux;Pierce Brosnan;NA;1,5;https://www.allocine.fr/film/fichefilm_gen_cfilm=273092.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=456721.html;Ilana Glazer;U.S.A.;NA;NA;0;-;Anglais;NA;0;0;0
