Titre;date_sortie;duree;genre1;genre2;genre3;réalisateur_1;réalisateur_2;actor_1;actor 2;actor 3;note_presse;note spectators;link;link realisator;Scenar;nationality 1;nationality 2;distributor;nominations;budget;language;box-office;real awards;first actor awards;Second actor awards
Anything For Jackson;14 avril 2022; 1h 37min ;Epouvante-horreur;NA;NA;Justin G. Dyck;NA;Sheila McCarthy;Julian Richings;Konstantina Mantelos;NA;2,4;https://www.allocine.fr/film/fichefilm_gen_cfilm=287602.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=550773.html;Keith Cooper;Canada;NA;NA;5            ;-;Anglais;NA;0;0;0
Apocalypse Of Ice;3 février 2022; 1h 29min ;Action;Aventure;Science Fiction;Maximilian Elfeldt;NA;Tom Sizemore;Emily Killian;Ramiro Leal;NA;1,5;https://www.allocine.fr/film/fichefilm_gen_cfilm=286221.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=595614.html;Ryan Ebert;U.S.A.;NA;NA;0;-;Anglais;NA;0;1;NA
Apprendre à t'aimer;8 septembre 2020; 1h 30min ;Drame;NA;NA;Stéphanie Pillonca;NA;Ary Abittan;Julie de Bona;Youssef Hajdi;NA;3,8;https://www.allocine.fr/film/fichefilm_gen_cfilm=277382.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=425586.html;Stéphanie Pillonca;France;NA;Arcadès;0;-;Français;NA;0;0;0
Apprenti papa;2 octobre 2020; 1h 51min ;Comédie;Romance;NA;Salvador Espinosa;NA;Tato Alexander;Moises Arizmendi;Fernando Becerril;NA;2,5;https://www.allocine.fr/film/fichefilm_gen_cfilm=271758.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=653658.html;Leonardo Zimbrón;Mexique;NA;NA;0;-;Espagnol;NA;NA;NA;0
Archenemy;7 juillet 2021; 1h 30min ;Action;Aventure;Fantastique;Adam Egypt Mortimer;NA;Joe Manganiello;Jessica Allain;Mac Brandt;NA;2,0;https://www.allocine.fr/film/fichefilm_gen_cfilm=281408.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=683293.html;Adam Egypt Mortimer;U.S.A.;NA;NA;0;-;Anglais;NA;0;0;0
Archive;3 février 2021; 1h 49min ;Science Fiction;NA;NA;Gavin Rothery;NA;Theo James;Stacy Martin;Rhona Mitra;NA;3,1;https://www.allocine.fr/film/fichefilm_gen_cfilm=284382.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=693626.html;Gavin Rothery;Grande-Bretagne;Hongrie;NA;1           ;-;Anglais;NA;NA;0;0
Aristocrats;30 mars 2022; 2h 05min ;Drame;NA;NA;Yukiko Sode;NA;Mugi Kadowaki;Kiko Mizuhara;Kengo Kora;3,5;3,9;https://www.allocine.fr/film/fichefilm_gen_cfilm=294969.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=870072.html;Yukiko Sode;Japon;NA;Art House;0;-;Japonais;67 667 entrées;NA;0;0
Arkansas;30 septembre 2020; 1h 55min ;Policier;Drame;Thriller;Clark Duke;NA;Vince Vaughn;Liam Hemsworth;Clark Duke;NA;2,5;https://www.allocine.fr/film/fichefilm_gen_cfilm=268801.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=173524.html;Clark Duke;U.S.A.;NA;NA;0;-;Anglais;NA;0;1;1
Arnaque à Hollywood;22 juillet 2021; 1h 45min ;Action;Comédie;Policier;George Gallo;NA;Robert De Niro;Morgan Freeman;Tommy Lee Jones;3,0;2,5;https://www.allocine.fr/film/fichefilm_gen_cfilm=274177.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=40057.html;George Gallo;U.S.A.;NA;Originals Factory;0;-;Anglais;NA;4;6;6
Artemis Fowl;12 juin 2020; 1h 35min ;Aventure;Famille;Fantastique;Kenneth Branagh;NA;Ferdia Shaw;Colin Farrell;Lara McDonnell;1,7;1,8;https://www.allocine.fr/film/fichefilm_gen_cfilm=240713.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=1792.html;Conor McPherson;U.S.A.;NA;NA;0;-;Anglais;NA;3;NA;1
Assassini Anonimi;6 octobre 2020; 1h 40min ;Epouvante-horreur;NA;NA;A.R. Hilton;NA;Patrick Caberty;Natassia Halabi;Kevin Glikmann;NA;3,2;https://www.allocine.fr/film/fichefilm_gen_cfilm=293607.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=936168.html;NA;U.S.A.;NA;NA;0;-;Anglais;NA;NA;NA;NA
Assembly Paper;14 janvier 2023; Drame;Drame;NA;NA;Ahmed Al Babli;NA;NA;NA;NA;NA;NA;https://www.allocine.fr/film/fichefilm_gen_cfilm=311668.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=982627.html;NA;Egypte;NA;NA;0;-;Arabe;NA;NA;0;0
Assiégés;18 novembre 2020; 2h 04min ;Drame;Guerre;NA;Rod Lurie;NA;Scott Eastwood;Caleb Landry Jones;Orlando Bloom;NA;3,3;https://www.allocine.fr/film/fichefilm_gen_cfilm=229918.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=34986.html;Paul Tamasy;U.S.A.;Bulgarie;NA;0;-;Anglais;NA;1;0;1
Asphalt Burning;2 janvier 2021; 1h 40min ;Action;Comédie;NA;Hallvard Bræin;NA;Anders Baasmo Christiansen;Kathrine Thorborg Johansen;Ida Husøy;NA;2,0;https://www.allocine.fr/film/fichefilm_gen_cfilm=276010.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=503623.html;Kjetil Indregard;Norvège;NA;NA;0;-;Norvégien, Suédois, Allemand, Anglais;NA;0;0;0
Asteroid-a-Geddon;13 mai 2022; 1h 27min ;Action;Science Fiction;NA;Geoff Meed;NA;Eric Roberts;Jennifer Lee Wiggins;Craig Gellis;NA;1,7;https://www.allocine.fr/film/fichefilm_gen_cfilm=288359.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=109828.html;Geoff Meed;U.S.A.;NA;NA;0;-;Anglais;NA;0;4;0
Asura Guru;21 novembre 2022; 2h 00min ;Action;Policier;Thriller;A. Rajdeep;NA;Yogi Babu;Manobala;Mahima Nambiar;NA;NA;https://www.allocine.fr/film/fichefilm_gen_cfilm=281825.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=920180.html;NA;Inde;NA;NA;0;-;Tamoul;NA;NA;0;0
At Maple Creek;2 novembre 2021; 1h 25min ;Comédie;Drame;Romance;Max McGuire;NA;Jeni Ross;Jake Epstein;Erin Eldershaw;NA;3,0;https://www.allocine.fr/film/fichefilm_gen_cfilm=297869.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=571446.html;Scotty Mullen;Canada;NA;NA;0;-;Anglais;NA;0;0;0
Atarrabi et Mikelats;1 septembre 2021; 2h 03min ;Drame;Fantastique;NA;Eugène Green;NA;Saia Hiriart;Lukas Hiriart;Ainara Leemans;3,8;2,7;https://www.allocine.fr/film/fichefilm_gen_cfilm=286189.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=52637.html;Eugène Green;France;Belgique;UFO Distribution;0;-;Français;2 796 entrées;1;NA;NA
Attraction 2 - Invasion;1 septembre 2020; 2h 14min ;Action;Drame;Science Fiction;Fedor Bondarchuk;NA;Alexander Petrov (II);Irina Starshenbaum;Rinal Mukhametov;NA;2,9;https://www.allocine.fr/film/fichefilm_gen_cfilm=280978.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=177828.html;Oleg Malovichko;Russie;NA;NA;0;-;Russe;NA;0;0;0
Au commencement;1 décembre 2021; 2h 05min ;Drame;NA;NA;Dea Kulumbegashvili;NA;Ia Sukhitashvili;Kakha Kintsurashvili;Rati Oneli;3,5;2,5;https://www.allocine.fr/film/fichefilm_gen_cfilm=283758.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=681679.html;Dea Kulumbegashvili;Géorgie;France;Why Not Productions;1           ;-;Géorgien;132 entrées;4;0;NA
Au crépuscule;24 novembre 2021; 2h 07min ;Drame;Historique;NA;Sharunas Bartas;NA;Marius Povilas Elijas Martinenko;Arvydas Dapsys;Alina Zaliukaite-Ramanauskiene;3,4;2,6;https://www.allocine.fr/film/fichefilm_gen_cfilm=270937.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=13742.html;Sharunas Bartas;Lituanie;France;Shellac;1           ;-;Lituanien, Russe;4 768 entrées;17;NA;NA
Au-delà des apparences;20 janvier 2021; 1h 31min ;Drame;Thriller;NA;Colin Krisel;James Krisel;Zach Avery;Brian Cox;Udo Kier;NA;1,9;https://www.allocine.fr/film/fichefilm_gen_cfilm=262801.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=833630.html;Colin Krisel;U.S.A.;NA;NA;0;-;Anglais;NA;NA;0;1
Au-dessus des nuages;9 novembre 2020; Biopic;Biopic;NA;NA;Jérôme Cornuau;NA;Alice Taglioni;Aïssa Maïga;Lannick Gautry;NA;2,8;https://www.allocine.fr/film/fichefilm_gen_cfilm=280489.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=20491.html;Claire Borotra;France;NA;TF1;0;-;Français;NA;2;1;3
Audacieuses;19 mai 2021; 1h 00min ;Comédie;Drame;NA;Cécile Carré;Anthony Coveney;Emilie Bierre;Jean-Marc Dalphond;Maïka Ferron;NA;2,5;https://www.allocine.fr/film/fichefilm_gen_cfilm=290184.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=925381.html;NA;France;NA;L'Agence du court métrage;0;-;Français;NA;NA;1;0
Av: The Hunt;24 octobre 2022; Action, Thriller;Action;Thriller;NA;Emre Akay;NA;Billur Melis Koç;Ahmet Rıfat Sungar;Adam Bay;NA;3,2;https://www.allocine.fr/film/fichefilm_gen_cfilm=288459.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=422655.html;Emre Akay;Turquie;NA;NA;0;-;Turc;NA;0;NA;0
Ava;1 décembre 2020; 1h 36min ;Action;Drame;Thriller;Tate Taylor;NA;Jessica Chastain;John Malkovich;Common;1,8;2,2;https://www.allocine.fr/film/fichefilm_gen_cfilm=266638.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=407434.html;Matthew Newton;U.S.A.;NA;NA;0;-;Anglais, Français, Allemand;NA;1;6;1
Avec toi pour toujours;8 juin 2021; 1h 30min ;Thriller;NA;NA;Anne De Léan;NA;Jennifer Landon;Joshua Close;Tara Redmond van Rees;NA;NA;https://www.allocine.fr/film/fichefilm_gen_cfilm=287159.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=916882.html;Barbara Kymlicka;Canada;NA;NA;0;-;Anglais;NA;NA;0;0
Avis de tempête;26 septembre 2020; 1h 30min ;Drame;Thriller;NA;Bruno Garcia;NA;Blandine Bellavoir;Lannick Gautry;Antoine Duléry;NA;3,0;https://www.allocine.fr/film/fichefilm_gen_cfilm=280588.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=582788.html;Fabienne Lesieur;France;NA;France 3;0;-;Français;NA;0;0;0
Aya et la sorcière;22 juin 2022; 1h 22min ;Aventure;Animation;Fantastique;Goro Miyazaki;NA;Sylvia Bergé;Shinobu Terajima;Thierry Hancisse;2,2;2,3;https://www.allocine.fr/film/fichefilm_gen_cfilm=280242.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=139645.html;Keiko Niwa;Japon;NA;NA;6            ;-;Japonais;NA;NA;0;0
Babysitter;27 avril 2022; 1h 27min ;Comédie;NA;NA;Monia Chokri;NA;Patrick Hivon;Monia Chokri;Nadia Tereszkiewicz;3,5;2,7;https://www.allocine.fr/film/fichefilm_gen_cfilm=279838.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=188943.html;Catherine Léger;Canada;France;Bac Films;0;-;Français;19 556 entrées;1;0;1
Bac Nord;18 août 2021; 1h 44min ;Policier;Thriller;NA;Cédric Jimenez;NA;Gilles Lellouche;François Civil;Karim Leklou;3,5;4,2;https://www.allocine.fr/film/fichefilm_gen_cfilm=274530.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=136119.html;Cédric Jimenez;France;NA;StudioCanal;7            ;13.2 millions €;Français;2 218 554 entrées;6;2;1
Bad Boys For Life;22 janvier 2020; 2h 04min ;Action;Comédie;NA;Adil El Arbi;Bilall Fallah;Will Smith;Martin Lawrence;Vanessa Hudgens;2,4;3,3;https://www.allocine.fr/film/fichefilm_gen_cfilm=172048.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=755825.html;Chris Bremner;U.S.A.;NA;Sony Pictures Releasing France;0;-;Anglais;1 724 115 entrées;0;11;1
Bad Dreams;1 juillet 2021; 1h 45min ;Epouvante-horreur;Science Fiction;NA;Anthony Scott Burns;NA;Julia Sarah Stone;Landon Liboiron;Skylar Radzion;NA;2,6;https://www.allocine.fr/film/fichefilm_gen_cfilm=285798.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=649360.html;Anthony Scott Burns;Canada;NA;ARP Sélection;1           ;-;Anglais;NA;0;0;0
Baaghi 3;6 mars 2020; 2h 26min ;Action;Bollywood;Romance;Ahmed Khan;NA;Tiger Shroff;Riteish Deshmukh;Shraddha Kapoor;NA;2,8;https://www.allocine.fr/film/fichefilm_gen_cfilm=278321.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=193796.html;Farhad Samji;Inde;NA;Night ed films;0;-;Hindi;NA;0;0;0
Baisers perdus;6 octobre 2020; 1h 22min ;Drame;Romance;NA;Sunder Pal;NA;Sunder Pal;Ambika Kamal;Navpreet Moti;NA;2,8;https://www.allocine.fr/film/fichefilm_gen_cfilm=290510.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=926275.html;Sunder Pal;Inde;NA;NA;0;-;Hindi;NA;NA;NA;NA
Balades sous les étoiles;23 septembre 2020; 0h 49min ;Animation;NA;NA;Lizete Upīte;Anastasia Melikhova;NA;NA;NA;3,7;3,0;https://www.allocine.fr/film/fichefilm_gen_cfilm=283805.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=906795.html;NA;France;Belgique;Les Films du Préau;0;-;Français;442 entrées;NA;0;0
Baladons-nous;9 novembre 2022; 1h 25min ;Comédie dramatique;NA;NA;Olivier Goujon;NA;Olivier Goujon;Virginie Goujon;Erin Goujon;NA;2,5;https://www.allocine.fr/film/fichefilm_gen_cfilm=307765.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=720787.html;Olivier Goujon;France;NA;Festizicnema distribution;0;-;Français;NA;0;0;0
Balle perdue;26 juin 2020; 1h 33min ;Action;Judiciaire;Thriller;Guillaume Pierret;NA;Alban Lenoir;Nicolas Duvauchelle;Ramzy Bedia;3,6;3,1;https://www.allocine.fr/film/fichefilm_gen_cfilm=282416.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=566516.html;Guillaume Pierret;France;NA;NA;0;-;Français;NA;NA;1;2
Banishing : La demeure du mal;28 juillet 2021; 1h 37min ;Epouvante-horreur;Thriller;NA;Christopher Smith;NA;Jessica Brown Findlay;Sean Harris;John Heffernan;NA;1,6;https://www.allocine.fr/film/fichefilm_gen_cfilm=280569.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=99510.html;David Beton;Grande-Bretagne;NA;Lonesome Bear;0;-;Anglais;NA;1;1;0
Barb & Star Go to Vista Del Mar;23 novembre 2021; 1h 46min ;Comédie;NA;NA;Josh Greenbaum;NA;Kristen Wiig;Annie Mumolo;Jamie Dornan;NA;2,0;https://www.allocine.fr/film/fichefilm_gen_cfilm=273612.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=209812.html;Kristen Wiig;U.S.A.;NA;NA;0;-;Anglais;NA;0;1;4
Barbie : Grande Ville, Grands Rêves;8 septembre 2021; 1h 00min ;Animation;Famille;Comédie musicale;Scott Pleydell-Pearce;NA;America Young;Greg Chun;Kirsten Day;NA;1,9;https://www.allocine.fr/film/fichefilm_gen_cfilm=294551.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=939126.html;Christopher Keenan;U.S.A.;NA;NA;0;-;Anglais;385 entrées;NA;0;NA
Barbie Princess Adventure;1 avril 2021; 1h 12min ;Animation;Comédie musicale;NA;Conrad Helten;NA;Ogie Banks;Eamon Brennan;Nakia Burrise;NA;2,6;https://www.allocine.fr/film/fichefilm_gen_cfilm=289024.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=254094.html;Ann Austen;Pays-Bas;NA;NA;0;-;Anglais;NA;0;0;NA
Beauty Water;17 mars 2022; 1h 26min ;Animation;Epouvante-horreur;NA;Kyung-hun Cho;NA;NA;NA;NA;NA;3,3;https://www.allocine.fr/film/fichefilm_gen_cfilm=282950.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=905143.html;NA;Corée du Sud;NA;NA;1           ;-;Coréen;NA;NA;0;0
Becky;25 mars 2021; 1h 34min ;Thriller;NA;NA;Jonathan Milott;Cary Murnion;Lulu Wilson;Kevin James;Joel McHale;NA;2,3;https://www.allocine.fr/film/fichefilm_gen_cfilm=274180.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=648830.html;Nick Morris;U.S.A.;NA;NA;0;-;Anglais;NA;4;0;1
Belle-Fille;19 août 2020; 1h 36min ;Comédie;NA;NA;Méliane Marcaggi;NA;Alexandra Lamy;Miou-Miou;Jonathan Zaccaï;3,3;2,5;https://www.allocine.fr/film/fichefilm_gen_cfilm=267703.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=237544.html;Clément Michel;France;NA;UGC Distribution;0;4.8 M euros;Français;297 636 entrées;1;3;2
Ben 10: Alien X-Tinction;20 mars 2023; 0h 43min ;Animation;Famille;Science Fiction;Colin Heck;NA;NA;NA;NA;NA;NA;https://www.allocine.fr/film/fichefilm_gen_cfilm=304844.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=813149.html;Colin Heck;U.S.A.;NA;NA;0;-;Anglais;NA;0;0;0
Berlin Alexanderplatz;11 août 2021; 3h 03min ;Drame;NA;NA;Burhan Qurbani;NA;Welket Bungué;Jella Haase;Albrecht Schuch;3,3;3,4;https://www.allocine.fr/film/fichefilm_gen_cfilm=265625.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=421589.html;Burhan Qurbani;Allemagne;Pays-Bas;Le Pacte;4            ;-;Allemand;4 430 entrées;NA;0;0
Berlin Berlin : pour l'amour de Lola;8 novembre 2021; 1h 20min ;Comédie;Drame;NA;Franziska Meyer Price;NA;Felicitas Woll;Janina Uhse;Jan Sosniok;NA;2,1;https://www.allocine.fr/film/fichefilm_gen_cfilm=248558.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=214766.html;David Safier;Allemagne;NA;NA;0;-;Allemand;NA;0;0;0
Betrayed;27 avril 2022; 2h 06min ;Drame;Historique;Guerre;Eirik Svensson;NA;Jakob Oftebro;Nicolai Cleve Broch;Pia Halvorsen;NA;2,8;https://www.allocine.fr/film/fichefilm_gen_cfilm=295398.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=755654.html;Lars Gudmestad;Norvège;NA;NA;0;-;Norvégien;NA;NA;0;0
Beyond the Infinite Two Minutes;3 août 2022; 1h 10min ;Comédie;Science Fiction;NA;Junta Yamaguchi;NA;Kazunari Tosa;Aki Asakura;Riko Fujitani;NA;3,6;https://www.allocine.fr/film/fichefilm_gen_cfilm=299052.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=940089.html;NA;Japon;NA;NA;0;-;Japonais;NA;NA;NA;0
Bhangra Paa Le;24 octobre 2022; Bollywood, Comédie, Drame;Bollywood;Comédie;Drame;Sneha Taurani;NA;Sunny Kaushal;Rukshar Dhillon;Ravinder Pawar;NA;3,0;https://www.allocine.fr/film/fichefilm_gen_cfilm=275757.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=880333.html;NA;Inde;NA;NA;0;-;Hindi;NA;NA;NA;NA
Bigfoot Family;5 août 2020; 1h 29min ;Aventure;Animation;Comédie;Ben Stassen;Jérémie Degruson;Kylian Trouillard;Kylian Trouillard;Alexis Victor;3,3;2,7;https://www.allocine.fr/film/fichefilm_gen_cfilm=268934.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=28467.html;Bob Barlen;Belgique;France;Apollo Films;0;20 M euros;Français;441 495 entrées;11;NA;NA
Bill & Ted Face The Music;1 juillet 2021; 1h 32min ;Aventure;Comédie;Musical;Dean Parisot;NA;Keanu Reeves;Alex Winter;Kristen Schaal;NA;1,7;https://www.allocine.fr/film/fichefilm_gen_cfilm=204380.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=33737.html;Chris Matheson;U.S.A.;NA;NA;0;-;Anglais;NA;1;7;0
Billie Holiday, une affaire d'état;2 juin 2021; 2h 08min ;Biopic;Drame;Musical;Lee Daniels;NA;Andra Day;Trevante Rhodes;Garrett Hedlund;3,4;3,3;https://www.allocine.fr/film/fichefilm_gen_cfilm=265425.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=72279.html;Suzan-Lori Parks;U.S.A.;NA;Metropolitan FilmExport;1         2            ;-;Anglais;77 942 entrées;7;NA;0
Birds of Prey et la fantabuleuse histoire de Harley Quinn;5 février 2020; 1h 49min ;Action;Aventure;NA;Cathy Yan;NA;Margot Robbie;Mary Elizabeth Winstead;Jurnee Smollett;2,5;2,7;https://www.allocine.fr/film/fichefilm_gen_cfilm=264177.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=827553.html;Christina Hodson;U.S.A.;NA;Warner Bros. France;0;-;Anglais;1 047 124 entrées;NA;12;2
Black Beauty;29 décembre 2020; 1h 50min ;Drame;Famille;NA;Ashley Avis;NA;Kate Winslet;Mackenzie Foy;Iain Glen;NA;3,6;https://www.allocine.fr/film/fichefilm_gen_cfilm=274079.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=633527.html;Ashley Avis;Allemagne;U.S.A.;NA;0;-;Anglais;NA;NA;14;1
Black Box;6 octobre 2020; 1h 40min ;Epouvante-horreur;Science Fiction;Thriller;Emmanuel Osei-Kuffour;NA;Mamoudou Athie;Phylicia Rashad;Amanda Christine;NA;2,6;https://www.allocine.fr/film/fichefilm_gen_cfilm=285860.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=912233.html;Wade Allain-Marcus;U.S.A.;NA;Amazon Prime Video;0;-;Anglais;NA;NA;0;4
Black Fox;30 novembre 2020; 1h 30min ;Action;Aventure;Animation;Kazuya Nomura;Keisuke Shinohara;Ayaka Nanase;Haruka Tomatsu;Yō Taichi;NA;3,2;https://www.allocine.fr/film/fichefilm_gen_cfilm=287307.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=637338.html;Hayashi Naoki;Japon;NA;CGR EVENTS;0;-;Japonais;NA;0;NA;0
Black Is King;31 juillet 2020; 1h 25min ;Aventure;Musical;NA;Beyoncé Knowles-Carter;Blitz Bazawule;Beyoncé Knowles-Carter;Lupita Nyong'o;Pharrell Williams;NA;3,4;https://www.allocine.fr/film/fichefilm_gen_cfilm=284935.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=67148.html;Beyoncé Knowles-Carter;U.S.A.;NA;NA;0;-;Anglais;NA;10;10;3
Blackbird;23 septembre 2020; 1h 37min ;Drame;NA;NA;Roger Michell;NA;Susan Sarandon;Kate Winslet;Mia Wasikowska;3,4;3,5;https://www.allocine.fr/film/fichefilm_gen_cfilm=266297.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=29357.html;Christian Torpe;Grande-Bretagne;NA;Metropolitan FilmExport;0;-;Anglais;95 719 entrées;12;3;14
Blast Beat;21 mai 2021; 1h 50min ;Drame;NA;NA;NA;NA;Mateo Arias;Moises Arias;Wilmer Valderrama;NA;3,0;https://www.allocine.fr/film/fichefilm_gen_cfilm=279731.html;NA;NA;U.S.A.;NA;NA;0;-;Anglais;NA;NA;0;0
Blindfire;8 juillet 2021; 1h 23min ;Policier;Drame;Thriller;Michael Nell;NA;Brian Geraghty;Sharon Leal;Bethany Joy Lenz;NA;2,5;https://www.allocine.fr/film/fichefilm_gen_cfilm=287164.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=916900.html;Michael Nell;U.S.A.;NA;NA;0;-;Anglais;NA;NA;1;0
Blood Line;17 janvier 2023; 1h 35min ;Drame;Epouvante-horreur;NA;Rami Yasin;NA;Nelly Karim;Dhaffer L'Abidine;John Ramy;NA;NA;https://www.allocine.fr/film/fichefilm_gen_cfilm=311419.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=679979.html;Rami Yasin;Emirats Arabes Unis;Egypte;NA;0;-;Arabe;NA;NA;0;0
Bloodshot;26 mars 2020; 1h 50min ;Action;NA;NA;Dave Wilson (II);NA;Vin Diesel;Eiza Gonzalez;Sam Heughan;1,5;2,5;https://www.allocine.fr/film/fichefilm_gen_cfilm=204239.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=784267.html;Jeff Wadlow;U.S.A.;NA;Sony Pictures Releasing France;0;-;Anglais;NA;NA;2;0
Bloody Hell;4 novembre 2021; 1h 35min ;Comédie;Epouvante-horreur;NA;Robert Benjamin;Alister Grierson;Ben O'Toole;Meg Fraser;Caroline Craig;NA;2,6;https://www.allocine.fr/film/fichefilm_gen_cfilm=285324.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=263340.html;Robert Benjamin;U.S.A.;Australie;NA;0;-;Anglais;NA;NA;0;0
Blue, Painful, Fragile;3 avril 2023; 1h 58min ;Aventure;Drame;NA;Shunsuke Kariyama;NA;Ryô Yoshizawa;Hana Sugisaki;Amane Okayama;NA;NA;https://www.allocine.fr/film/fichefilm_gen_cfilm=306955.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=971083.html;NA;Japon;NA;NA;0;-;Japonais;NA;NA;0;0
